1526591203.8141594,2
1526591203.818584,2
1526591203.8230088,2
1526591203.8274336,2
1526591203.8318584,2
1526591203.8362832,2
1526591203.840708,2
1526591203.8451328,2
1526591203.8495576,2
1526591203.8539822,2
1526591203.858407,2
1526591203.8628318,2
1526591203.8672566,2
1526591203.8716815,2
1526591203.8761063,2
1526591203.880531,2
1526591203.8849556,2
1526591203.8893805,2
1526591203.8938053,2
1526591203.89823,2
1526591203.902655,2
1526591203.9070797,2
1526591203.9115045,2
1526591203.9159293,2
1526591203.920354,2
1526591203.9247787,2
1526591203.9292035,2
1526591203.9336283,2
1526591203.9380531,2
1526591203.942478,2
1526591203.9469028,2
1526591203.9513273,2
1526591203.9557521,2
1526591203.960177,2
1526591203.9646018,2
1526591203.9690266,2
1526591203.9734514,2
1526591203.9778762,2
1526591203.982301,2
1526591203.9867256,2
1526591203.9911504,2
1526591203.9955752,2
1526591204.0,2
1526591204.0044248,2
1526591204.0088496,2
1526591204.0132744,2
1526591204.017699,2
1526591204.0221238,2
1526591204.0265486,2
1526591204.0309734,2
1526591204.0353982,2
1526591204.039823,2
1526591204.0442479,2
1526591204.0486727,2
1526591204.0530972,2
1526591204.057522,2
1526591204.0619469,2
1526591204.0663717,2
1526591204.0707965,2
1526591204.0752213,2
1526591204.079646,2
1526591204.0840707,2
1526591204.0884955,2
1526591204.0929203,2
1526591204.097345,2
1526591204.10177,2
1526591204.1061947,2
1526591204.1106195,2
1526591204.1150444,2
1526591204.119469,2
1526591204.1238937,2
1526591204.1283185,2
1526591204.1327434,2
1526591204.1371682,2
1526591204.141593,2
1526591204.1460178,2
1526591204.1504424,2
1526591204.1548672,2
1526591204.159292,2
1526591204.1637168,2
1526591204.1681416,2
1526591204.1725664,2
1526591204.1769912,2
1526591204.181416,2
1526591204.1858406,2
1526591204.1902654,2
1526591204.1946902,2
1526591204.199115,2
1526591204.2035398,2
1526591204.2079647,2
1526591204.2123895,2
1526591204.216814,2
1526591204.2212389,2
1526591204.2256637,2
1526591204.2300885,2
1526591204.2345133,2
1526591204.238938,2
1526591204.243363,2
1526591204.2477877,2
1526591204.2522123,2
1526591204.256637,2
1526591204.261062,2
1526591204.2654867,2
1526591204.2699115,2
1526591204.2743363,2
1526591204.2787611,2
1526591204.283186,2
1526591204.2876105,2
1526591204.2920353,2
1526591204.2964602,2
1526591204.300885,2
1526591204.3053098,2
1526591204.3097346,2
1526591204.3141594,2
1526591204.318584,2
1526591204.3230088,2
1526591204.3274336,2
1526591204.3318584,2
1526591204.3362832,2
1526591204.340708,2
1526591204.3451328,2
1526591208.9557521,2
1526591208.960177,2
1526591208.9646018,2
1526591208.9690266,2
1526591208.9734514,2
1526591208.9778762,2
1526591208.982301,2
1526591208.9867256,2
1526591208.9911504,2
1526591208.9955752,2
1526591209.0,2
1526591209.0044248,2
1526591209.0088496,2
1526591209.0132744,2
1526591209.017699,2
1526591209.0221238,2
1526591209.0265486,2
1526591209.0309734,2
1526591209.0353982,2
1526591209.039823,2
1526591209.0442479,2
1526591209.0486727,2
1526591209.0530972,2
1526591209.057522,2
1526591209.0619469,2
1526591209.0663717,2
1526591209.0707965,2
1526591209.0752213,2
1526591209.079646,2
1526591209.0840707,2
1526591209.0884955,2
1526591209.0929203,2
1526591209.097345,2
1526591209.10177,2
1526591209.1061947,2
1526591209.1106195,2
1526591209.1150444,2
1526591209.119469,2
1526591209.1238937,2
1526591209.1283185,2
1526591209.1327434,2
1526591209.1371682,2
1526591209.141593,2
1526591209.1460178,2
1526591209.1504424,2
1526591209.1548672,2
1526591209.159292,2
1526591209.1637168,2
1526591209.1681416,2
1526591209.1725664,2
1526591209.1769912,2
1526591209.181416,2
1526591209.1858406,2
1526591209.1902654,2
1526591209.1946902,2
1526591209.199115,2
1526591209.2035398,2
1526591209.2079647,2
1526591209.2123895,2
1526591209.216814,2
1526591209.2212389,2
1526591209.2256637,2
1526591209.2300885,2
1526591209.2345133,2
1526591209.238938,2
1526591209.243363,2
1526591209.2477877,2
1526591209.2522123,2
1526591209.256637,2
1526591209.261062,2
1526591209.2654867,2
1526591209.2699115,2
1526591209.2743363,2
1526591209.2787611,2
1526591209.283186,2
1526591209.2876105,2
1526591209.2920353,2
1526591209.2964602,2
1526591209.300885,2
1526591209.3053098,2
1526591209.3097346,2
1526591209.3141594,2
1526591209.318584,2
1526591209.3230088,2
1526591209.3274336,2
1526591209.3318584,2
1526591209.3362832,2
1526591209.340708,2
1526591209.3451328,2
1526591209.3495576,2
1526591209.3539822,2
1526591209.358407,2
1526591209.3628318,2
1526591209.3672566,2
1526591209.3716815,2
1526591209.3761063,2
1526591209.380531,2
1526591209.3849556,2
1526591209.3893805,2
1526591209.3938053,2
1526591209.39823,2
1526591209.402655,2
1526591209.4070797,2
1526591209.4115045,2
1526591209.4159293,2
1526591209.420354,2
1526591209.4247787,2
1526591209.4292035,2
1526591209.4336283,2
1526591209.4380531,2
1526591209.442478,2
1526591209.4469028,2
1526591209.4513273,2
1526591209.4557521,2
1526591209.460177,2
1526591209.4646018,2
1526591209.4690266,2
1526591209.4734514,2
1526591209.4778762,2
1526591209.482301,2
1526591209.4867256,2
1526591212.4646018,2
1526591212.4690266,2
1526591212.4734514,2
1526591212.4778762,2
1526591212.482301,2
1526591212.4867256,2
1526591212.4911504,2
1526591212.4955752,2
1526591212.5,2
1526591212.5044248,2
1526591212.5088496,2
1526591212.5132744,2
1526591212.517699,2
1526591212.5221238,2
1526591212.5265486,2
1526591212.5309734,2
1526591212.5353982,2
1526591212.539823,2
1526591212.5442479,2
1526591212.5486727,2
1526591212.5530972,2
1526591212.557522,2
1526591212.5619469,2
1526591212.5663717,2
1526591212.5707965,2
1526591212.5752213,2
1526591212.579646,2
1526591212.5840707,2
1526591212.5884955,2
1526591212.5929203,2
1526591212.597345,2
1526591212.60177,2
1526591212.6061947,2
1526591212.6106195,2
1526591212.6150444,2
1526591212.619469,2
1526591212.6238937,2
1526591212.6283185,2
1526591212.6327434,2
1526591212.6371682,2
1526591212.641593,2
1526591212.6460178,2
1526591212.6504424,2
1526591212.6548672,2
1526591212.659292,2
1526591212.6637168,2
1526591212.6681416,2
1526591212.6725664,2
1526591212.6769912,2
1526591212.681416,2
1526591212.6858406,2
1526591212.6902654,2
1526591212.6946902,2
1526591212.699115,2
1526591212.7035398,2
1526591212.7079647,2
1526591212.7123895,2
1526591212.716814,2
1526591212.7212389,2
1526591212.7256637,2
1526591212.7300885,2
1526591212.7345133,2
1526591212.738938,2
1526591212.743363,2
1526591212.7477877,2
1526591212.7522123,2
1526591212.756637,2
1526591212.761062,2
1526591212.7654867,2
1526591212.7699115,2
1526591212.7743363,2
1526591212.7787611,2
1526591212.783186,2
1526591212.7876105,2
1526591212.7920353,2
1526591212.7964602,2
1526591212.800885,2
1526591212.8053098,2
1526591212.8097346,2
1526591212.8141594,2
1526591212.818584,2
1526591212.8230088,2
1526591212.8274336,2
1526591212.8318584,2
1526591212.8362832,2
1526591212.840708,2
1526591212.8451328,2
1526591212.8495576,2
1526591212.8539822,2
1526591212.858407,2
1526591212.8628318,2
1526591212.8672566,2
1526591212.8716815,2
1526591212.8761063,2
1526591212.880531,2
1526591212.8849556,2
1526591212.8893805,2
1526591212.8938053,2
1526591212.89823,2
1526591212.902655,2
1526591212.9070797,2
1526591212.9115045,2
1526591212.9159293,2
1526591212.920354,2
1526591212.9247787,2
1526591212.9292035,2
1526591212.9336283,2
1526591212.9380531,2
1526591212.942478,2
1526591212.9469028,2
1526591212.9513273,2
1526591212.9557521,2
1526591212.960177,2
1526591212.9646018,2
1526591212.9690266,2
1526591212.9734514,2
1526591212.9778762,2
1526591212.982301,2
1526591212.9867256,2
1526591212.9911504,2
1526591212.9955752,2
1526591217.1946902,2
1526591217.199115,2
1526591217.2035398,2
1526591217.2079647,2
1526591217.2123895,2
1526591217.216814,2
1526591217.2212389,2
1526591217.2256637,2
1526591217.2300885,2
1526591217.2345133,2
